DATE,AAA10Y,DAAA,BAA10Y,DBAA,THREEFY1,THREEFY10,THREEFY2,THREEFY3,THREEFY4,THREEFY5,THREEFY6,THREEFY7
1997-11-19,0.98,6.80,1.54,7.36,5.5145,5.8989,5.6707,5.7117,5.7181,5.7227,5.7370,5.7632
1997-11-20,0.99,6.83,1.54,7.38,5.5301,5.9088,5.6909,5.7322,5.7372,5.7400,5.7524,5.7769
1997-11-21,1.00,6.82,1.55,7.37,5.5053,5.8883,5.6651,5.7067,5.7125,5.7161,5.7293,5.7547
1997-11-24,0.99,6.85,1.54,7.40,5.5333,5.9170,5.6970,5.7396,5.7453,5.7483,5.7607,5.7853
1997-11-25,0.98,6.83,1.53,7.38,5.5508,5.9163,5.7110,5.7503,5.7532,5.7539,5.7645,5.7876
1997-11-26,0.96,6.82,1.51,7.37,5.5566,5.9177,5.7235,5.7637,5.7651,5.7637,5.7722,5.7933
1997-11-27,.,.,.,.,.,.,.,.,.,.,.,.
1997-11-28,0.97,6.83,1.52,7.38,5.5622,5.9129,5.7383,5.7791,5.7779,5.7729,5.7777,5.7955
1997-12-01,0.94,6.80,1.49,7.35,5.5729,5.9116,5.7519,5.7917,5.7881,5.7805,5.7830,5.7987
1997-12-02,0.94,6.80,1.49,7.35,5.5749,5.9058,5.7556,5.7947,5.7896,5.7803,5.7813,5.7957
1997-12-03,0.97,6.80,1.52,7.35,5.5593,5.8811,5.7355,5.7722,5.7659,5.7560,5.7566,5.7709
1997-12-04,0.97,6.81,1.52,7.36,5.5485,5.8768,5.7209,5.7577,5.7529,5.7448,5.7472,5.7631
1997-12-05,0.94,6.86,1.48,7.40,5.5946,5.9354,5.7754,5.8160,5.8127,5.8051,5.8074,5.8231
1997-12-08,0.93,6.89,1.47,7.43,5.6418,5.9837,5.8259,5.8675,5.8643,5.8563,5.8581,5.8731
1997-12-09,0.95,6.90,1.50,7.45,5.6258,5.9814,5.8132,5.8574,5.8563,5.8499,5.8529,5.8689
1997-12-10,0.97,6.87,1.52,7.42,5.5764,5.9451,5.7616,5.8070,5.8082,5.8043,5.8097,5.8278
1997-12-11,0.98,6.80,1.53,7.35,5.5260,5.8866,5.7010,5.7428,5.7433,5.7401,5.7466,5.7659
1997-12-12,0.99,6.73,1.56,7.30,5.4815,5.8160,5.6438,5.6790,5.6759,5.6708,5.6764,5.6953
1997-12-15,0.97,6.75,1.54,7.32,5.5040,5.8313,5.6664,5.7007,5.6965,5.6902,5.6947,5.7127
1997-12-16,0.97,6.74,1.53,7.30,5.5095,5.8244,5.6686,5.7003,5.6943,5.6866,5.6900,5.7072
1997-12-17,0.96,6.77,1.52,7.33,5.5273,5.8441,5.6873,5.7196,5.7139,5.7064,5.7099,5.7271
1997-12-18,0.96,6.72,1.53,7.29,5.5196,5.8086,5.6707,5.6971,5.6873,5.6769,5.6784,5.6941
1997-12-19,0.98,6.70,1.54,7.26,5.5297,5.7805,5.6625,5.6795,5.6647,5.6517,5.6518,5.6667
1997-12-22,0.96,6.68,1.53,7.25,5.5636,5.7626,5.6760,5.6812,5.6593,5.6419,5.6390,5.6520
1997-12-23,0.96,6.69,1.53,7.26,5.5844,5.7633,5.6845,5.6842,5.6601,5.6419,5.6388,5.6519
1997-12-24,0.93,6.69,1.50,7.26,5.5765,5.7741,5.6801,5.6833,5.6621,5.6462,5.6452,5.6598
1997-12-25,.,.,.,.,.,.,.,.,.,.,.,.
1997-12-26,0.94,6.69,1.51,7.26,5.5670,5.7767,5.6771,5.6833,5.6636,5.6485,5.6477,5.6624
1997-12-29,0.94,6.70,1.52,7.28,5.5765,5.7880,5.6866,5.6931,5.6738,5.6590,5.6584,5.6734
1997-12-30,0.96,6.76,1.52,7.32,5.5925,5.8221,5.7049,5.7145,5.6982,5.6860,5.6876,5.7042
1997-12-31,0.96,6.71,1.53,7.28,5.5516,5.7937,5.6611,5.6717,5.6577,5.6481,5.6522,5.6710
1998-01-01,.,.,.,.,.,.,.,.,.,.,.,.
1998-01-02,0.97,6.64,1.54,7.21,5.4971,5.7241,5.5957,5.6016,5.5857,5.5757,5.5800,5.5994
1998-01-05,1.02,6.54,1.60,7.12,5.3947,5.5989,5.4732,5.4710,5.4527,5.4428,5.4483,5.4692
1998-01-06,1.05,6.54,1.63,7.12,5.3507,5.5577,5.4199,5.4159,5.3988,5.3912,5.3991,5.4224
1998-01-07,1.05,6.60,1.62,7.17,5.3538,5.5960,5.4297,5.4322,5.4207,5.4176,5.4292,5.4553
1998-01-08,1.06,6.55,1.64,7.13,5.2764,5.5489,5.3464,5.3516,5.3457,5.3488,5.3661,5.3972
1998-01-09,1.12,6.52,1.71,7.11,5.1733,5.4859,5.2326,5.2408,5.2427,5.2544,5.2799,5.3183
1998-01-12,1.12,6.51,1.71,7.10,5.1567,5.4859,5.2167,5.2273,5.2319,5.2463,5.2741,5.3144
1998-01-13,1.11,6.52,1.71,7.12,5.1907,5.5141,5.2471,5.2561,5.2602,5.2744,5.3022,5.3426
1998-01-14,1.09,6.54,1.68,7.13,5.2173,5.5507,5.2764,5.2876,5.2933,5.3087,5.3373,5.3783
1998-01-15,1.07,6.55,1.66,7.14,5.2149,5.5686,5.2802,5.2956,5.3043,5.3218,5.3520,5.3941
1998-01-16,1.08,6.62,1.67,7.21,5.2532,5.6219,5.3310,5.3514,5.3617,5.3792,5.4088,5.4501
1998-01-19,.,.,.,.,.,.,.,.,.,.,.,.
1998-01-20,1.05,6.62,1.64,7.21,5.2651,5.6474,5.3506,5.3747,5.3866,5.4049,5.4347,5.4760
1998-01-21,1.08,6.62,1.66,7.20,5.2519,5.6278,5.3338,5.3562,5.3673,5.3852,5.4149,5.4561
1998-01-22,1.09,6.65,1.67,7.23,5.2342,5.6323,5.3140,5.3390,5.3542,5.3762,5.4096,5.4540
1998-01-23,1.07,6.77,1.63,7.33,5.2955,5.7450,5.3966,5.4338,5.4562,5.4826,5.5187,5.5648
1998-01-26,1.07,6.70,1.65,7.28,5.2867,5.7283,5.3843,5.4195,5.4408,5.4667,5.5024,5.5483
1998-01-27,1.05,6.75,1.62,7.32,5.3390,5.7726,5.4408,5.4761,5.4958,5.5195,5.5531,5.5971
1998-01-28,1.06,6.75,1.65,7.34,5.3498,5.7744,5.4503,5.4840,5.5023,5.5248,5.5574,5.6006
1998-01-29,1.08,6.66,1.67,7.25,5.2904,5.6765,5.3693,5.3926,5.4059,5.4263,5.4581,5.5012
1998-01-30,1.09,6.62,1.68,7.21,5.2682,5.6329,5.3352,5.3528,5.3634,5.3825,5.4140,5.4570
1998-02-02,1.09,6.66,1.68,7.25,5.2860,5.6558,5.3541,5.3726,5.3841,5.4039,5.4359,5.4793
1998-02-03,1.10,6.66,1.69,7.25,5.2927,5.6566,5.3524,5.3683,5.3796,5.4001,5.4332,5.4776
1998-02-04,1.10,6.67,1.68,7.25,5.2615,5.6541,5.3306,5.3525,5.3678,5.3912,5.4263,5.4723
1998-02-05,1.10,6.72,1.68,7.30,5.2732,5.7076,5.3581,5.3895,5.4107,5.4379,5.4755,5.5232
1998-02-06,1.10,6.72,1.68,7.30,5.2874,5.7198,5.3752,5.4069,5.4276,5.4539,5.4905,5.5374
1998-02-09,1.10,6.75,1.69,7.34,5.3003,5.7446,5.3986,5.4344,5.4562,5.4824,5.5184,5.5644
1998-02-10,1.08,6.72,1.67,7.31,5.3067,5.7364,5.4008,5.4337,5.4533,5.4779,5.5127,5.5579
1998-02-11,1.13,6.66,1.72,7.25,5.2965,5.6869,5.3778,5.4023,5.4162,5.4368,5.4687,5.5118
1998-02-12,1.15,6.67,1.73,7.25,5.2969,5.6763,5.3750,5.3972,5.4095,5.4289,5.4600,5.5024
1998-02-13,1.14,6.63,1.72,7.21,5.2865,5.6468,5.3557,5.3731,5.3829,5.4008,5.4312,5.4732
1998-02-16,.,.,.,.,.,.,.,.,.,.,.,.
1998-02-17,1.15,6.59,1.73,7.17,5.2652,5.6069,5.3289,5.3424,5.3493,5.3653,5.3941,5.4351
1998-02-18,1.12,6.61,1.70,7.19,5.2928,5.6297,5.3586,5.3720,5.3779,5.3927,5.4204,5.4603
1998-02-19,1.11,6.62,1.69,7.20,5.3103,5.6484,5.3783,5.3924,5.3984,5.4130,5.4404,5.4799
1998-02-20,1.11,6.65,1.68,7.22,5.3211,5.6675,5.3937,5.4101,5.4172,5.4322,5.4597,5.4993
1998-02-23,1.10,6.68,1.66,7.24,5.3549,5.7049,5.4324,5.4505,5.4578,5.4725,5.4995,5.5385
1998-02-24,1.05,6.74,1.61,7.30,5.4164,5.8063,5.5211,5.5511,5.5631,5.5790,5.6057,5.6436
1998-02-25,1.07,6.70,1.64,7.27,5.4126,5.7696,5.5102,5.5340,5.5408,5.5527,5.5762,5.6116
1998-02-26,1.07,6.72,1.63,7.28,5.4334,5.7763,5.5320,5.5541,5.5584,5.5678,5.5890,5.6225
1998-02-27,1.09,6.71,1.67,7.29,5.4269,5.7547,5.5211,5.5400,5.5421,5.5498,5.5698,5.6024
1998-03-02,1.06,6.78,1.65,7.37,5.4535,5.8162,5.5636,5.5910,5.5979,5.6082,5.6297,5.6632
1998-03-03,1.05,6.82,1.64,7.41,5.4638,5.8724,5.5966,5.6357,5.6484,5.6618,5.6849,5.7191
1998-03-04,1.05,6.81,1.64,7.40,5.4456,5.8731,5.5915,5.6360,5.6508,5.6646,5.6875,5.7213
1998-03-05,1.06,6.84,1.65,7.43,5.4302,5.8921,5.5892,5.6415,5.6610,5.6779,5.7028,5.7379
1998-03-06,1.05,6.78,1.64,7.37,5.4009,5.8577,5.5587,5.6099,5.6285,5.6447,5.6691,5.7040
1998-03-09,1.06,6.73,1.66,7.33,5.3807,5.8129,5.5305,5.5764,5.5914,5.6051,5.6277,5.6612
1998-03-10,1.06,6.73,1.65,7.32,5.3677,5.7986,5.5228,5.5696,5.5838,5.5962,5.6174,5.6497
1998-03-11,1.10,6.73,1.69,7.32,5.3521,5.7648,5.5046,5.5482,5.5594,5.5692,5.5883,5.6189
1998-03-12,1.08,6.64,1.69,7.25,5.3259,5.7052,5.4695,5.5063,5.5124,5.5184,5.5346,5.5631
1998-03-13,1.08,6.66,1.69,7.27,5.3319,5.7012,5.4759,5.5114,5.5158,5.5200,5.5347,5.5618
1998-03-16,1.09,6.63,1.70,7.24,5.3238,5.6757,5.4615,5.4931,5.4949,5.4975,5.5111,5.5375
1998-03-17,1.10,6.66,1.71,7.27,5.3449,5.6828,5.4789,5.5078,5.5076,5.5086,5.5210,5.5465
1998-03-18,1.09,6.67,1.69,7.27,5.3642,5.6969,5.4965,5.5243,5.5234,5.5239,5.5359,5.5611
1998-03-19,1.10,6.68,1.71,7.29,5.3753,5.7019,5.5052,5.5317,5.5300,5.5300,5.5417,5.5666
1998-03-20,1.08,6.65,1.70,7.27,5.3748,5.6936,5.5008,5.5254,5.5227,5.5222,5.5336,5.5584
1998-03-23,1.08,6.65,1.70,7.27,5.3741,5.6889,5.5003,5.5243,5.5209,5.5197,5.5305,5.5548
1998-03-24,1.07,6.65,1.69,7.27,5.3715,5.6881,5.5011,5.5261,5.5227,5.5211,5.5314,5.5551
1998-03-25,1.06,6.70,1.67,7.31,5.3926,5.7317,5.5378,5.5695,5.5686,5.5676,5.5776,5.6008
1998-03-26,1.03,6.71,1.64,7.32,5.4233,5.7702,5.5801,5.6155,5.6150,5.6130,5.6216,5.6433
1998-03-27,1.05,6.73,1.66,7.34,5.4361,5.7825,5.6000,5.6371,5.6359,5.6324,5.6392,5.6593
1998-03-30,1.03,6.75,1.64,7.36,5.4546,5.8094,5.6255,5.6653,5.6649,5.6614,5.6680,5.6876
1998-03-31,1.04,6.71,1.67,7.34,5.4304,5.7727,5.5938,5.6301,5.6282,5.6241,5.6305,5.6502
1998-04-01,1.06,6.68,1.70,7.32,5.3955,5.7264,5.5524,5.5855,5.5821,5.5773,5.5835,5.6032
1998-04-02,1.08,6.64,1.71,7.27,5.3656,5.6799,5.5151,5.5442,5.5384,5.5323,5.5377,5.5570
1998-04-03,1.10,6.57,1.74,7.21,5.3048,5.5988,5.4359,5.4577,5.4499,5.4441,5.4507,5.4715
1998-04-06,1.09,6.60,1.73,7.24,5.3220,5.6141,5.4538,5.4756,5.4674,5.4611,5.4673,5.4877
1998-04-07,1.09,6.62,1.73,7.26,5.3219,5.6298,5.4596,5.4850,5.4791,5.4743,5.4814,5.5024
1998-04-08,1.10,6.68,1.74,7.32,5.3344,5.6699,5.4837,5.5155,5.5134,5.5108,5.5194,5.5413
1998-04-09,1.06,6.65,1.71,7.30,5.3440,5.6818,5.4975,5.5307,5.5286,5.5256,5.5335,5.5548
1998-04-10,.,.,.,.,.,.,.,.,.,.,.,.
1998-04-13,1.05,6.71,1.69,7.35,5.4112,5.7417,5.5684,5.6016,5.5981,5.5933,5.5994,5.6189
1998-04-14,1.05,6.68,1.70,7.33,5.4119,5.7238,5.5608,5.5895,5.5835,5.5773,5.5825,5.6016
1998-04-15,1.07,6.67,1.71,7.31,5.3926,5.7059,5.5419,5.5708,5.5650,5.5588,5.5642,5.5833
1998-04-16,1.06,6.65,1.70,7.29,5.3681,5.6900,5.5198,5.5503,5.5457,5.5404,5.5465,5.5662
